response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0065,0.0013,0.0000,0.0002,0.0046,0.0002,200,0.3341
0.0034,0.0000,0.0000,0.0000,0.0031,0.0001,200,0.6674
0.0035,0.0000,0.0000,0.0001,0.0033,0.0001,200,1.0009
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,1.3339
0.0032,0.0000,0.0000,0.0001,0.0028,0.0002,200,1.6674
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,2.0007
0.0049,0.0000,0.0000,0.0000,0.0047,0.0001,200,2.3341
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,2.6674
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,3.0006
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,3.3339
0.0029,0.0000,0.0000,0.0000,0.0028,0.0001,200,3.6673
0.0034,0.0000,0.0000,0.0000,0.0033,0.0001,200,4.0007
0.0032,0.0000,0.0000,0.0000,0.0031,0.0001,200,4.3339
0.0036,0.0000,0.0000,0.0001,0.0034,0.0001,200,4.6674
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,5.0007
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,5.3339
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,5.6672
0.0031,0.0000,0.0000,0.0001,0.0029,0.0001,200,6.0006
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,6.3340
0.0034,0.0000,0.0000,0.0001,0.0032,0.0001,200,6.6673
0.0034,0.0000,0.0000,0.0000,0.0033,0.0001,200,7.0008
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,7.3340
0.0029,0.0000,0.0000,0.0001,0.0026,0.0001,200,7.6673
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,8.0007
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,8.3341
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,8.6673
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,9.0007
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,9.3340
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,9.6675
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,10.0007
0.0039,0.0000,0.0000,0.0000,0.0037,0.0001,200,10.3340
0.0037,0.0000,0.0000,0.0000,0.0034,0.0001,200,10.6672
0.0033,0.0000,0.0000,0.0001,0.0031,0.0001,200,11.0006
0.0033,0.0000,0.0000,0.0000,0.0032,0.0001,200,11.3341
0.0036,0.0000,0.0000,0.0000,0.0035,0.0001,200,11.6672
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,12.0006
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,12.3340
0.0036,0.0000,0.0000,0.0001,0.0034,0.0001,200,12.6674
0.0026,0.0000,0.0000,0.0000,0.0024,0.0001,200,13.0007
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,13.3339
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,13.6672
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,14.0007
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,14.3340
0.0029,0.0000,0.0000,0.0001,0.0027,0.0001,200,14.6674
0.0027,0.0000,0.0000,0.0001,0.0025,0.0001,200,15.0006
0.0029,0.0000,0.0000,0.0001,0.0027,0.0001,200,15.3340
0.0027,0.0000,0.0000,0.0001,0.0025,0.0001,200,15.6674
0.0028,0.0000,0.0000,0.0000,0.0027,0.0001,200,16.0007
0.0034,0.0000,0.0000,0.0000,0.0033,0.0000,200,16.3339
0.0025,0.0000,0.0000,0.0000,0.0023,0.0001,200,16.6672
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,17.0007
0.0031,0.0000,0.0000,0.0000,0.0030,0.0001,200,17.3339
0.0029,0.0000,0.0000,0.0000,0.0027,0.0000,200,17.6672
0.0028,0.0000,0.0000,0.0001,0.0025,0.0001,200,18.0006
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,18.3339
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,18.6672
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,19.0006
0.0043,0.0000,0.0000,0.0001,0.0041,0.0001,200,19.3340
0.0029,0.0000,0.0000,0.0001,0.0027,0.0001,200,19.6674
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,20.0006
0.0033,0.0000,0.0000,0.0001,0.0031,0.0001,200,20.3339
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,20.6672
0.0037,0.0000,0.0000,0.0000,0.0036,0.0001,200,21.0006
0.0037,0.0000,0.0000,0.0000,0.0035,0.0001,200,21.3339
0.0030,0.0000,0.0000,0.0001,0.0028,0.0000,200,21.6673
0.0036,0.0000,0.0000,0.0001,0.0034,0.0000,200,22.0007
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,22.3338
